idx,Symbol,avg,Date,Open,High,Low,Close,date,time,hour,ampm,ts
1692,,7956.075000000001,,,,,,Wed Jun 12 2019 11:00:00 GMT+0100 (British Summer Time),11-AM,11,AM,
1693,,7933.875,,,,,,Wed Jun 12 2019 10:00:00 GMT+0100 (British Summer Time),10-AM,10,AM,
1694,,7931.235,,,,,,Wed Jun 12 2019 09:00:00 GMT+0100 (British Summer Time),09-AM,9,AM,
1695,,7949.615,,,,,,Wed Jun 12 2019 08:00:00 GMT+0100 (British Summer Time),08-AM,8,AM,
1696,,7936.79,,,,,,Wed Jun 12 2019 07:00:00 GMT+0100 (British Summer Time),07-AM,7,AM,
1697,,7918.610000000001,,,,,,Wed Jun 12 2019 06:00:00 GMT+0100 (British Summer Time),06-AM,6,AM,
1698,,7937.005,,,,,,Wed Jun 12 2019 05:00:00 GMT+0100 (British Summer Time),05-AM,5,AM,
1699,,7954.985000000001,,,,,,Wed Jun 12 2019 04:00:00 GMT+0100 (British Summer Time),04-AM,4,AM,
1700,,7980.645,,,,,,Wed Jun 12 2019 03:00:00 GMT+0100 (British Summer Time),03-AM,3,AM,
1701,,7913.775,,,,,,Wed Jun 12 2019 02:00:00 GMT+0100 (British Summer Time),02-AM,2,AM,
1702,,7817.530000000001,,,,,,Wed Jun 12 2019 01:00:00 GMT+0100 (British Summer Time),01-AM,1,AM,
1703,,7846.969999999999,,,,,,Wed Jun 12 2019 12:00:00 GMT+0100 (British Summer Time),12-AM,12,AM,
1704,,7877.225,,,,,,Tue Jun 11 2019 23:00:00 GMT+0100 (British Summer Time),11-PM,23,PM,
1705,,7877.275,,,,,,Tue Jun 11 2019 22:00:00 GMT+0100 (British Summer Time),10-PM,22,PM,
1706,,7890.52,,,,,,Tue Jun 11 2019 21:00:00 GMT+0100 (British Summer Time),09-PM,21,PM,
1707,,7882.455,,,,,,Tue Jun 11 2019 20:00:00 GMT+0100 (British Summer Time),08-PM,20,PM,
1708,,7865.4400000000005,,,,,,Tue Jun 11 2019 19:00:00 GMT+0100 (British Summer Time),07-PM,19,PM,
1709,,7861.945,,,,,,Tue Jun 11 2019 18:00:00 GMT+0100 (British Summer Time),06-PM,18,PM,
1710,,7854.63,,,,,,Tue Jun 11 2019 17:00:00 GMT+0100 (British Summer Time),05-PM,17,PM,
1711,,7804.455,,,,,,Tue Jun 11 2019 16:00:00 GMT+0100 (British Summer Time),04-PM,16,PM,
1712,,7763.4,,,,,,Tue Jun 11 2019 15:00:00 GMT+0100 (British Summer Time),03-PM,15,PM,
1713,,7774.605,,,,,,Tue Jun 11 2019 14:00:00 GMT+0100 (British Summer Time),02-PM,14,PM,
1714,,7774.41,,,,,,Tue Jun 11 2019 13:00:00 GMT+0100 (British Summer Time),01-PM,13,PM,
1715,,7767.075000000001,,,,,,Wed Jun 12 2019 00:00:00 GMT+0100 (British Summer Time),12-PM,24,PM,
1716,,7782.475,,,,,,Tue Jun 11 2019 11:00:00 GMT+0100 (British Summer Time),11-AM,11,AM,
1717,,7844.74,,,,,,Tue Jun 11 2019 10:00:00 GMT+0100 (British Summer Time),10-AM,10,AM,
1718,,7906.3,,,,,,Tue Jun 11 2019 09:00:00 GMT+0100 (British Summer Time),09-AM,9,AM,
1719,,7908.18,,,,,,Tue Jun 11 2019 08:00:00 GMT+0100 (British Summer Time),08-AM,8,AM,
1720,,7892.655000000001,,,,,,Tue Jun 11 2019 07:00:00 GMT+0100 (British Summer Time),07-AM,7,AM,
1721,,7904.79,,,,,,Tue Jun 11 2019 06:00:00 GMT+0100 (British Summer Time),06-AM,6,AM,
1722,,7918.76,,,,,,Tue Jun 11 2019 05:00:00 GMT+0100 (British Summer Time),05-AM,5,AM,
1723,,7924.014999999999,,,,,,Tue Jun 11 2019 04:00:00 GMT+0100 (British Summer Time),04-AM,4,AM,
