Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USDT
2017-12-16 05-PM,BTCUSDT,18669,18738.99,18550,18700,118.26,2203662.8
2017-12-16 04-PM,BTCUSDT,18751.02,18820,18365,18669,271.28,5047922.4
2017-12-16 03-PM,BTCUSDT,18540,18800.89,18420,18751.02,354.51,6607694.47
2017-12-16 02-PM,BTCUSDT,18220,18555,18178,18540,155.86,2863043.38
2017-12-16 01-PM,BTCUSDT,17919,18335,17900.01,18220,266.92,4842783.29
2017-12-16 12-PM,BTCUSDT,17829.99,17919.04,17800.01,17919,240.26,4292844.66
2017-12-16 11-AM,BTCUSDT,17775.39,17898,17735.56,17829.99,135.32,2410920.06
2017-12-16 10-AM,BTCUSDT,17788,17849.95,17700,17775.39,63.74,1132885.24
2017-12-16 09-AM,BTCUSDT,17720,17800,17688.05,17788,55.3,981300.23
2017-12-16 08-AM,BTCUSDT,17677.54,17770,17532.05,17720,67.7,1194633.94
2017-12-16 07-AM,BTCUSDT,17625.88,17827.99,17613.35,17677.54,175.76,3108150.39
2017-12-16 06-AM,BTCUSDT,17489,17699.49,17397.76,17625.88,205.48,3604801.29
2017-12-16 05-AM,BTCUSDT,17437.06,17524.4,17412.05,17489,59.59,1041133.82
2017-12-16 04-AM,BTCUSDT,17250,17489,17240,17437.06,237.71,4130368.66
2017-12-16 03-AM,BTCUSDT,17350,17408,17190.01,17250,158.94,2747749.18
2017-12-16 02-AM,BTCUSDT,17460,17549,17267,17350,104.12,1814915.93
2017-12-16 01-AM,BTCUSDT,17577.99,17579.22,17400.02,17460,330.16,5773556.9
2017-12-16 12-AM,BTCUSDT,17539.83,17638.38,17377.01,17577.99,260.39,4560916.09
2017-12-15 11-PM,BTCUSDT,17502.72,17627.9,17397,17539.83,272.55,4767543.73
2017-12-15 10-PM,BTCUSDT,17550.02,17626.81,17240,17502.72,272.84,4755711.47
2017-12-15 09-PM,BTCUSDT,17709.99,17780.57,17298.98,17550.02,277.91,4873302.54
2017-12-15 08-PM,BTCUSDT,17636.98,17775.09,17545,17709.99,187.65,3314179.71
2017-12-15 07-PM,BTCUSDT,17699.94,17850,17532.62,17636.98,268.1,4733989.56
2017-12-15 06-PM,BTCUSDT,17521.12,17754.36,17400.1,17699.94,358.84,6285093.96
2017-12-15 05-PM,BTCUSDT,17573.01,17750,17458.77,17521.12,298.77,5237080.58
2017-12-15 04-PM,BTCUSDT,17542.81,17749.5,17454.04,17573.01,373.11,6566829.14
2017-12-15 03-PM,BTCUSDT,17680.42,17750,17400,17542.81,349.79,6139286.18
2017-12-15 02-PM,BTCUSDT,17744.09,17892,17620.07,17680.42,327.32,5801095.7
2017-12-15 01-PM,BTCUSDT,17866,17948.98,17525.01,17744.09,515.69,9136116.53
2017-12-15 12-PM,BTCUSDT,17900,17991,17800,17866,445.23,7978713.48
2017-12-15 11-AM,BTCUSDT,17860.02,17980,17650.05,17900,278.72,4961315.18
2017-12-15 10-AM,BTCUSDT,17640.05,17982.22,17520,17860.02,443.62,7892926.09
2017-12-15 09-AM,BTCUSDT,17299.02,17653,17264.55,17640.05,438.4,7641812.18
2017-12-15 08-AM,BTCUSDT,17073.27,17388.22,16876.89,17299.02,466.0,7936072.44
2017-12-15 07-AM,BTCUSDT,17144.48,17199.5,17030.56,17073.27,282.48,4823645.92
2017-12-15 06-AM,BTCUSDT,17244.99,17327.98,17078.9,17144.48,370.47,6361598.56
2017-12-15 05-AM,BTCUSDT,17200.04,17350,17101.33,17244.99,310.43,5352494.65
2017-12-15 04-AM,BTCUSDT,17119,17298,16850,17200.04,496.93,8482879.33
2017-12-15 03-AM,BTCUSDT,17448.97,17670,17058,17119,553.39,9570293.36
2017-12-15 02-AM,BTCUSDT,17074.18,17796.39,16931,17448.97,597.76,10398581.01
2017-12-15 01-AM,BTCUSDT,16968.96,17249,16621.19,17074.18,415.35,7032524.24
2017-12-15 12-AM,BTCUSDT,16334.98,17025,16298.45,16968.96,397.8,6602013.03
2017-12-14 11-PM,BTCUSDT,16229.97,16375.72,16170,16334.98,326.12,5307126.35
2017-12-14 10-PM,BTCUSDT,16253.84,16315,16170.5,16229.97,455.35,7403372.87
2017-12-14 09-PM,BTCUSDT,16227.95,16259.92,16106.05,16253.84,383.36,6213436.57
2017-12-14 08-PM,BTCUSDT,16350,16350,16107.33,16227.95,307.75,5009388.89
2017-12-14 07-PM,BTCUSDT,16280,16350,15975,16350,387.95,6314848.25
2017-12-14 06-PM,BTCUSDT,16322.9,16438.01,16208.01,16280,431.19,7051841.53
2017-12-14 05-PM,BTCUSDT,16147.91,16350,16120.01,16322.9,389.52,6342974.34
2017-12-14 04-PM,BTCUSDT,16074.54,16176.6,15967.12,16147.91,447.98,7213303.07
2017-12-14 03-PM,BTCUSDT,15860,16149.99,15651,16074.54,588.01,9376614.99
2017-12-14 02-PM,BTCUSDT,16338,16349,16104.79,16199.91,199.17,3243285.42
2017-12-14 01-PM,BTCUSDT,16181.06,16439.99,16119.36,16338,378.43,6176913.97
2017-12-14 12-PM,BTCUSDT,16099,16350,15940.07,16181.06,519.46,8388920.75
2017-12-14 11-AM,BTCUSDT,15933.38,16252.35,15856.39,16099,442.93,7088144.94
2017-12-14 10-AM,BTCUSDT,15820.52,16054.53,15820.01,15933.38,477.88,7615922.61
2017-12-14 09-AM,BTCUSDT,16075.01,16179.47,15818.91,15820.52,449.16,7191191.89
2017-12-14 08-AM,BTCUSDT,15775.23,16445,15734.51,16075.01,656.01,10560634.37
2017-12-14 07-AM,BTCUSDT,15508.81,15784.13,15450,15775.23,491.93,7664412.66
2017-12-14 06-AM,BTCUSDT,15562.66,15701.52,15499,15508.81,451.67,7050753.17
2017-12-14 05-AM,BTCUSDT,15820.29,15980,15558.36,15562.66,494.26,7770871.67
2017-12-14 04-AM,BTCUSDT,15635.09,15896.1,15624.99,15820.29,604.62,9555594.75
2017-12-14 03-AM,BTCUSDT,15710.67,15844.62,15560.01,15635.09,549.76,8625264.3
2017-12-14 02-AM,BTCUSDT,16000,16049.99,15655,15710.67,553.01,8738759.47
2017-12-14 01-AM,BTCUSDT,16164.38,16234.66,15896.14,16000,557.74,8950027.85
2017-12-14 12-AM,BTCUSDT,16033.29,16231,15909.95,16164.38,676.97,10860764.01
2017-12-13 11-PM,BTCUSDT,16146.03,16230,15877,16033.29,593.08,9532179.17
2017-12-13 10-PM,BTCUSDT,15971.11,16274.98,15900,16146.03,535.03,8624639.63
2017-12-13 09-PM,BTCUSDT,15451.99,15971.11,15451.99,15971.11,541.49,8574943.38
2017-12-13 08-PM,BTCUSDT,15678.66,15941.11,15415.96,15451.99,666.75,10462364.6
2017-12-13 07-PM,BTCUSDT,15367.59,15762.16,15150,15678.66,497.04,7727005.61
2017-12-13 06-PM,BTCUSDT,15400.01,15700,14853.68,15367.59,677.2,10283916.02
2017-12-13 05-PM,BTCUSDT,15682.26,15800,15050,15400.01,658.77,10219902.28
2017-12-13 04-PM,BTCUSDT,15844.21,15916.5,15613.13,15682.26,502.84,7932518.03
2017-12-13 03-PM,BTCUSDT,15888.06,16050.02,15785.85,15860,405.56,6463775.72
2017-12-13 02-PM,BTCUSDT,16210.02,16338.87,15878.57,15888.06,665.44,10767419.41
2017-12-13 01-PM,BTCUSDT,16093.23,16420.35,16073.04,16210.02,469.52,7626475.23
2017-12-13 12-PM,BTCUSDT,15842.17,16200,15842.17,16093.23,500.85,8026108.83
2017-12-13 11-AM,BTCUSDT,15718.02,15958,15715.01,15842.17,464.55,7348644.2
2017-12-13 10-AM,BTCUSDT,15925.01,15999.99,15654.52,15718.02,593.49,9391486.18
2017-12-13 09-AM,BTCUSDT,15975,16037.19,15889.78,15925.01,385.98,6159037.31
2017-12-13 08-AM,BTCUSDT,16092.34,16100,15837.39,15975,302.96,4843430.33
2017-12-13 07-AM,BTCUSDT,16138.47,16200,15997.39,16092.34,361.43,5817963.09
2017-12-13 06-AM,BTCUSDT,16151.61,16195.36,15885.63,16138.47,459.46,7358541.28
2017-12-13 05-AM,BTCUSDT,15750.51,16211.09,15750.51,16151.61,476.9,7657997.77
2017-12-13 04-AM,BTCUSDT,15668.11,15785.46,15400,15750.51,550.64,8601302.68
2017-12-13 03-AM,BTCUSDT,15299.97,15671.48,14666.56,15668.11,497.56,7664252.99
2017-12-13 02-AM,BTCUSDT,16080,16312,14777,15299.97,519.88,8101472.64
2017-12-13 01-AM,BTCUSDT,16357,16546,15910,16080,458.53,7448390.41
2017-12-13 12-AM,BTCUSDT,16349.99,16499.97,16251.82,16357,353.4,5783868.09
2017-12-12 11-PM,BTCUSDT,16539.01,16584,16100,16349.99,350.25,5727674.26
2017-12-12 10-PM,BTCUSDT,16467.61,16618,16412.02,16539.01,239.89,3964459.78
2017-12-12 09-PM,BTCUSDT,16400.02,16596.12,16375.04,16467.61,254.55,4190728.79
2017-12-12 08-PM,BTCUSDT,16514,16645,16375,16400.02,378.52,6238133.29
2017-12-12 07-PM,BTCUSDT,16500,16600,16410.03,16514,373.38,6164107.93
2017-12-12 06-PM,BTCUSDT,16310.54,16685.27,16251,16500,357.95,5897868.73
2017-12-12 05-PM,BTCUSDT,16192.71,16353.59,16000,16310.54,307.3,4964172.75
2017-12-12 04-PM,BTCUSDT,16311.68,16458.7,16090,16192.71,345.63,5622617.65
2017-12-12 03-PM,BTCUSDT,16389,16500,15875,16311.68,453.34,7329841.91
2017-12-12 02-PM,BTCUSDT,16727.6,16786,16375,16389,543.35,9001635.82
2017-12-12 01-PM,BTCUSDT,16237.39,16839.67,16220,16727.6,513.97,8513789.98
2017-12-12 12-PM,BTCUSDT,16600,16665.98,16220,16237.39,389.15,6386343.04
2017-12-12 11-AM,BTCUSDT,16440,16626.05,16400,16600,287.7,4764565.13
2017-12-12 10-AM,BTCUSDT,16841.19,16866,16343.34,16440,533.14,8869081.93
2017-12-12 09-AM,BTCUSDT,16764.8,16910,16711,16841.19,475.41,7997012.78
2017-12-12 08-AM,BTCUSDT,16799.97,16921.06,16679.56,16764.8,294.07,4945413.11
2017-12-12 07-AM,BTCUSDT,16568,16865.19,16451.53,16799.97,442.98,7367473.6
2017-12-12 06-AM,BTCUSDT,16499.5,16568.68,16367.18,16568,384.24,6319596.69
2017-12-12 05-AM,BTCUSDT,16260.04,16500,16244.73,16499.5,469.37,7662595.88
2017-12-12 04-AM,BTCUSDT,16288,16686.58,16209,16260.04,329.85,5383558.29
2017-12-12 03-AM,BTCUSDT,16600,16635.29,16200,16288,436.24,7132026.62
2017-12-12 02-AM,BTCUSDT,16956,16970,16568.01,16600,433.11,7243361.49
2017-12-12 01-AM,BTCUSDT,16641.74,16976.45,16500,16956,358.78,6006903.12
2017-12-12 12-AM,BTCUSDT,16587.97,16753.93,16380,16641.74,357.21,5925718.6
2017-12-11 11-PM,BTCUSDT,16846,16963.59,16400,16587.97,572.09,9577580.27
2017-12-11 10-PM,BTCUSDT,17197.98,17197.98,16819.02,16846,416.61,7074377.05
2017-12-11 09-PM,BTCUSDT,17205,17264,16822.03,17197.98,341.28,5820215.4
2017-12-11 08-PM,BTCUSDT,16999,17470,16932.33,17205,508.97,8742033.83
2017-12-11 07-PM,BTCUSDT,16500,16999,16443.95,16999,240.7,4023553.65
2017-12-11 06-PM,BTCUSDT,16270,16500.26,16257.59,16500,383.72,6285009.36
2017-12-11 05-PM,BTCUSDT,16335,16355,16210.02,16270,367.22,5977298.08
2017-12-11 04-PM,BTCUSDT,16359.8,16449,16235,16335,452.16,7388900.59
2017-12-11 03-PM,BTCUSDT,16201,16400,16150,16359.8,458.65,7451385.23
2017-12-11 02-PM,BTCUSDT,16239.42,16356.06,16066.66,16201,319.16,5181144.12
2017-12-11 01-PM,BTCUSDT,16318.98,16379,16000.01,16239.42,457.92,7422535.97
2017-12-11 12-PM,BTCUSDT,16052.02,16472.97,16051.05,16318.98,477.58,7784616.68
2017-12-11 11-AM,BTCUSDT,16403,16450,16022.02,16052.02,483.93,7893719.26
2017-12-11 10-AM,BTCUSDT,16330.01,16487,16320.98,16403,381.67,6257386.4
2017-12-11 09-AM,BTCUSDT,16305,16415.31,16101,16330.01,451.93,7351146.73
2017-12-11 08-AM,BTCUSDT,16431,16554.98,16199.98,16305,689.8,11346362.44
2017-12-11 07-AM,BTCUSDT,16549.99,16580,16357.08,16431,408.0,6701586.2
2017-12-11 06-AM,BTCUSDT,16089.02,16569.99,16080,16549.99,609.93,9945523.57
2017-12-11 05-AM,BTCUSDT,16042.51,16350,16042.51,16089.02,661.36,10693993.87
2017-12-11 04-AM,BTCUSDT,16160.01,16490,15818,16042.51,571.91,9254008.39
2017-12-11 03-AM,BTCUSDT,16147,16689,15901.05,16160.01,706.62,11539346.68
2017-12-11 02-AM,BTCUSDT,16022.52,16173.94,15733,16147,506.57,8112860.8
2017-12-11 01-AM,BTCUSDT,15312.02,16150.35,15312,16022.52,820.94,12948753.72
2017-12-11 12-AM,BTCUSDT,14899.98,15380,14899.98,15312.02,344.04,5218416.34
2017-12-10 11-PM,BTCUSDT,14380,15720.12,14356.49,14899.98,941.13,14290945.0
2017-12-10 10-PM,BTCUSDT,14294.5,14949.94,14212.86,14380,438.01,6363788.88
2017-12-10 09-PM,BTCUSDT,15215.01,15348.97,14150,14294.5,662.82,9751295.96
2017-12-10 08-PM,BTCUSDT,15465.68,15550,15153.57,15215.01,518.05,7937822.85
2017-12-10 07-PM,BTCUSDT,14975.03,15550.07,14975,15465.68,551.89,8391697.17
2017-12-10 06-PM,BTCUSDT,15288.4,15288.4,14849.98,14975.03,645.37,9716449.45
2017-12-10 05-PM,BTCUSDT,15079.19,15340.03,15026,15288.4,622.65,9484330.82
2017-12-10 04-PM,BTCUSDT,15400,15590,15026,15079.19,653.49,10023631.62
2017-12-10 03-PM,BTCUSDT,15060,15612.1,14650,15400,768.09,11662272.81
2017-12-10 02-PM,BTCUSDT,14676.5,15449,14582.4,15060,776.61,11685975.36
2017-12-10 01-PM,BTCUSDT,13720.01,14700,13720,14647.94,722.39,10267499.92
2017-12-10 12-PM,BTCUSDT,13560.55,13787,13357.98,13720.01,704.56,9553659.43
2017-12-10 11-AM,BTCUSDT,13600.05,13770,13360.02,13560.55,503.13,6842246.22
2017-12-10 10-AM,BTCUSDT,13520,13950,13443.02,13600.05,669.03,9157544.3
2017-12-10 09-AM,BTCUSDT,13296.25,13611,13153.95,13520,625.44,8353205.19
2017-12-10 08-AM,BTCUSDT,13419.98,13449.95,12900.13,13296.25,625.42,8226252.07
2017-12-10 07-AM,BTCUSDT,13721.02,13879.99,13102,13419.98,671.22,9030428.32
2017-12-10 06-AM,BTCUSDT,13208,13882.4,13200,13721.02,1053.69,14178767.88
2017-12-10 05-AM,BTCUSDT,13366.03,13478,12900,13208,728.53,9536252.93
2017-12-10 04-AM,BTCUSDT,12647.07,13472,12368,13366.03,896.78,11472318.49
2017-12-10 03-AM,BTCUSDT,13258.07,13500.01,12609.62,12647.07,691.62,9047765.06
2017-12-10 02-AM,BTCUSDT,13400,13950.01,13208,13258.07,577.16,7836927.72
2017-12-10 01-AM,BTCUSDT,14146.32,14146.32,13015,13400,608.64,8238859.86
2017-12-10 12-AM,BTCUSDT,14656.07,14699.97,13900.1,14146.32,451.74,6400882.62
2017-12-09 11-PM,BTCUSDT,14616,14700,14401.03,14656.07,391.1,5690667.76
2017-12-09 10-PM,BTCUSDT,14344.97,14813,14205.01,14616,522.35,7593179.16
2017-12-09 09-PM,BTCUSDT,14299.94,14352,13920.02,14344.97,465.64,6597545.92
2017-12-09 08-PM,BTCUSDT,13908,14539.94,13859.04,14299.94,771.57,10958888.33
2017-12-09 07-PM,BTCUSDT,14096.04,14199,13560.06,13908,534.82,7435387.21
2017-12-09 06-PM,BTCUSDT,13322,14245.9,13322,14096.04,742.33,10298312.83
2017-12-09 05-PM,BTCUSDT,13986.98,14000,12535,13322,853.5,11353948.63
2017-12-09 04-PM,BTCUSDT,14405.48,14520,13631.9,13986.98,563.12,7906815.67
2017-12-09 03-PM,BTCUSDT,14701.02,14773.04,14299.95,14405.48,406.12,5885156.68
2017-12-09 02-PM,BTCUSDT,14954.32,14979.98,14701.02,14701.02,534.95,7920968.44
2017-12-09 01-PM,BTCUSDT,14658.98,15000,14611.15,14954.32,419.78,6217070.24
2017-12-09 12-PM,BTCUSDT,14700.01,15100,14600.01,14658.98,571.86,8488072.19
2017-12-09 11-AM,BTCUSDT,14358.6,14892.52,14203,14700.01,712.18,10391636.1
2017-12-09 10-AM,BTCUSDT,14899.96,14916.74,14358.6,14358.6,555.86,8166435.06
2017-12-09 09-AM,BTCUSDT,15048.15,15169.99,14695,14899.96,424.2,6339589.97
2017-12-09 08-AM,BTCUSDT,15340.01,15370.13,14999,15048.15,551.7,8379374.98
2017-12-09 07-AM,BTCUSDT,15174.52,15410.7,15174.51,15340.01,520.69,7974939.29
2017-12-09 06-AM,BTCUSDT,15106.51,15429.8,15060,15174.52,502.17,7649338.21
2017-12-09 05-AM,BTCUSDT,15328.38,15379.1,15001,15106.51,485.67,7362920.01
2017-12-09 04-AM,BTCUSDT,15502.56,15659.69,15200,15328.38,933.23,14416765.72
2017-12-09 03-AM,BTCUSDT,15600.05,15683.1,15460,15502.56,775.78,12070901.95
2017-12-09 02-AM,BTCUSDT,15452,15699.08,15383,15600.05,366.31,5686400.69
2017-12-09 01-AM,BTCUSDT,15769.69,16000,15452,15452,436.53,6868668.29
2017-12-09 12-AM,BTCUSDT,15880,16269.3,15650,15769.69,683.54,10957495.26
2017-12-08 11-PM,BTCUSDT,15797.99,15998.98,15586.38,15880,504.35,7977805.08
2017-12-08 10-PM,BTCUSDT,15581.02,15879.98,15575.04,15797.99,531.87,8367781.13
2017-12-08 09-PM,BTCUSDT,15017.37,15745,15017.37,15581.02,791.51,12147628.98
2017-12-08 08-PM,BTCUSDT,15199.96,15309.97,14921.65,15017.37,559.47,8480239.46
2017-12-08 07-PM,BTCUSDT,15130,15400,15052.36,15199.96,481.5,7327935.98
2017-12-08 06-PM,BTCUSDT,14869.99,15131.07,14790.02,15130,759.2,11323563.7
2017-12-08 05-PM,BTCUSDT,15215.01,15400,14869.99,14869.99,734.25,11158930.0
2017-12-08 04-PM,BTCUSDT,15265.7,15777.18,15070,15215.51,907.95,13958269.14
2017-12-08 03-PM,BTCUSDT,15889.54,15899,15083,15265.7,838.2,12974292.3
2017-12-08 02-PM,BTCUSDT,15020.55,15959.99,14901.01,15889.54,1103.81,16968769.8
2017-12-08 01-PM,BTCUSDT,14785.6,15100,14412.65,15020.55,924.23,13682894.68
2017-12-08 12-PM,BTCUSDT,14834.98,15100.24,14521.37,14785.6,516.45,7682247.93
2017-12-08 11-AM,BTCUSDT,14914.84,14960.01,14015,14834.98,990.21,14397498.96
2017-12-08 10-AM,BTCUSDT,15177.02,15469.98,14866,14914.84,613.47,9280765.52
2017-12-08 09-AM,BTCUSDT,15299.99,15700.01,14750.98,15177.02,784.28,11948519.04
2017-12-08 08-AM,BTCUSDT,15880,15999.99,15299.99,15299.99,903.95,14288796.49
2017-12-08 07-AM,BTCUSDT,15880.01,16198,15465.01,15845,979.23,15589884.42
2017-12-08 06-AM,BTCUSDT,15498.02,16069.98,14896,15880.01,1065.03,16603838.41
2017-12-08 05-AM,BTCUSDT,15600.01,15750,14120,15498.02,1079.7,16179011.75
2017-12-08 04-AM,BTCUSDT,16398.85,16696.94,15600,15600.01,420.31,6783714.19
2017-12-08 03-AM,BTCUSDT,16639.99,16640,15500,16398.85,616.48,9892850.27
2017-12-08 02-AM,BTCUSDT,17181.48,17181.48,16352.01,16639.99,675.11,11268326.77
2017-12-08 01-AM,BTCUSDT,16979.49,17204.99,16560,17181.48,262.11,4445892.63
2017-12-08 12-AM,BTCUSDT,16599,17000,16485,16979.49,301.4,5060571.84
2017-12-07 11-PM,BTCUSDT,16096.02,16649.96,15501,16599,285.45,4614394.24
2017-12-07 10-PM,BTCUSDT,15499.05,16120,15499.05,16096.02,205.72,3265640.74
2017-12-07 09-PM,BTCUSDT,15207.02,15750,14701,15499.05,223.41,3457681.43
2017-12-07 08-PM,BTCUSDT,15007.01,15299.26,14849.98,15207.02,175.58,2643894.44
2017-12-07 07-PM,BTCUSDT,15500,15599,14650,15007.01,302.38,4565387.74
2017-12-07 06-PM,BTCUSDT,15130.01,15649.99,15066,15500,272.62,4198306.13
2017-12-07 05-PM,BTCUSDT,14790,15350,14450.01,15130.01,421.29,6264929.46
2017-12-07 04-PM,BTCUSDT,15310.01,15955,14550,14790,547.86,8370925.99
2017-12-07 03-PM,BTCUSDT,15049,15500,14764.98,15310.01,410.29,6261301.46
2017-12-07 02-PM,BTCUSDT,14826,15138.99,14750.52,15049,307.82,4598436.25
2017-12-07 01-PM,BTCUSDT,14428.49,14888.2,14390.02,14826.9,290.68,4261597.81
2017-12-07 12-PM,BTCUSDT,13799.98,14542.58,13702,14428.49,271.18,3862552.31
2017-12-07 11-AM,BTCUSDT,14777.99,14777.99,13700,13799.98,385.33,5543376.14
2017-12-07 10-AM,BTCUSDT,14651.02,14788,14633.02,14777.99,331.27,4878814.66
2017-12-07 09-AM,BTCUSDT,14575.99,14688,14471.01,14651.02,206.0,3001799.02
2017-12-07 08-AM,BTCUSDT,14302.84,14618.98,14250,14575.99,250.54,3627530.65
2017-12-07 07-AM,BTCUSDT,13900.01,14318.44,13900.01,14302.84,204.07,2869278.13
2017-12-07 06-AM,BTCUSDT,14063.01,14200,13893.82,13900.01,144.15,2030216.74
2017-12-07 05-AM,BTCUSDT,14064.29,14250,14000.06,14063.01,257.34,3631084.29
2017-12-07 04-AM,BTCUSDT,13634.99,14064.29,13600,14064.29,217.34,3007049.8
2017-12-07 03-AM,BTCUSDT,13581.65,13860,13532.07,13634.99,351.57,4824316.6
2017-12-07 02-AM,BTCUSDT,13971.51,13971.51,13050,13581.65,505.0,6850309.56
2017-12-07 01-AM,BTCUSDT,13855.02,14060.86,13660,13971.51,340.49,4727069.36
2017-12-07 12-AM,BTCUSDT,13550.05,13980,13492.73,13855.02,355.59,4920368.21
2017-12-06 11-PM,BTCUSDT,13590.06,13613.85,12900,13550.05,325.87,4363776.89
2017-12-06 10-PM,BTCUSDT,13169.28,13615.23,13160.52,13590.06,394.16,5273102.04
2017-12-06 09-PM,BTCUSDT,13095,13200.05,12952,13169.28,256.59,3346832.95
2017-12-06 08-PM,BTCUSDT,13054.99,13100,12724.42,13095,243.15,3153475.58
2017-12-06 07-PM,BTCUSDT,12757.94,13055,12757.94,13054.99,265.79,3424847.58
2017-12-06 06-PM,BTCUSDT,12568.1,12800,12518.66,12757.94,199.0,2514888.14
2017-12-06 05-PM,BTCUSDT,12546.55,12758,12488.23,12568.1,223.85,2811938.62
2017-12-06 04-PM,BTCUSDT,12322.4,12547.07,12220,12546.55,309.78,3844290.86
2017-12-06 03-PM,BTCUSDT,12748.04,12778,12250,12322.4,357.89,4505513.6
2017-12-06 02-PM,BTCUSDT,12678.97,12831.98,12660.01,12748.04,247.43,3156748.99
2017-12-06 01-PM,BTCUSDT,12739.86,12848.49,12604,12678.97,270.48,3442541.39
2017-12-06 12-PM,BTCUSDT,12593.96,12788,12580.45,12739.86,257.22,3261872.77
2017-12-06 11-AM,BTCUSDT,12868.08,12918.98,12401.01,12593.96,350.47,4427891.11
2017-12-06 10-AM,BTCUSDT,12565.35,12920,12563.91,12868.08,309.93,3948655.8
2017-12-06 09-AM,BTCUSDT,12469.14,12620,12450.01,12565.35,249.24,3127724.0
2017-12-06 08-AM,BTCUSDT,12426.93,12589.55,12381.99,12469.14,229.7,2860511.52
2017-12-06 07-AM,BTCUSDT,12410.16,12531.06,12247,12426.93,353.26,4379655.77
2017-12-06 06-AM,BTCUSDT,12270.02,12450,12260,12410.16,213.23,2636981.23
2017-12-06 05-AM,BTCUSDT,12259.98,12276.96,12200.01,12270.02,296.11,3625686.71
2017-12-06 04-AM,BTCUSDT,12217.96,12276.98,12136,12259.98,240.85,2947014.38
2017-12-06 03-AM,BTCUSDT,12184.99,12300,12070.08,12217.96,95.6,1166370.0
2017-12-06 02-AM,BTCUSDT,11861.13,12184.99,11850.02,12184.99,236.58,2841387.28
2017-12-06 01-AM,BTCUSDT,11815.2,11888.88,11805.35,11861.13,322.98,3821655.32
2017-12-06 12-AM,BTCUSDT,11699.99,11830,11665.58,11815.2,307.54,3609787.23
2017-12-05 11-PM,BTCUSDT,11715.05,11750,11662,11699.99,209.67,2458148.35
2017-12-05 10-PM,BTCUSDT,11722.51,11767.99,11662.5,11715.05,241.22,2825152.45
2017-12-05 09-PM,BTCUSDT,11732.46,11773.98,11689.09,11722.51,240.55,2819831.48
2017-12-05 08-PM,BTCUSDT,11694,11791,11694,11732.46,160.11,1879299.6
2017-12-05 07-PM,BTCUSDT,11697.92,11750.87,11691.49,11694,238.56,2794127.36
2017-12-05 06-PM,BTCUSDT,11645,11719.95,11630,11697.92,226.51,2644410.09
2017-12-05 05-PM,BTCUSDT,11607.03,11730,11590.02,11645,269.05,3141876.99
2017-12-05 04-PM,BTCUSDT,11800,11800,11561.01,11607.03,315.08,3675625.5
2017-12-05 03-PM,BTCUSDT,11733.52,11810,11705.52,11800,233.79,2753060.98
2017-12-05 02-PM,BTCUSDT,11715,11810,11670.01,11733.52,180.14,2119875.39
2017-12-05 01-PM,BTCUSDT,11718.99,11853,11650,11715,245.7,2896067.95
2017-12-05 12-PM,BTCUSDT,11660,11766,11620,11718.99,219.52,2563338.82
2017-12-05 11-AM,BTCUSDT,11640.47,11700.04,11576.02,11660,168.87,1968044.13
2017-12-05 10-AM,BTCUSDT,11658.5,11699.01,11450,11640.47,280.15,3243902.55
2017-12-05 09-AM,BTCUSDT,11759.98,11760,11621.13,11658.5,205.82,2413593.55
2017-12-05 08-AM,BTCUSDT,11780,11795,11618.28,11759.98,200.19,2351004.63
2017-12-05 07-AM,BTCUSDT,11600,11798,11586,11780,263.84,3075137.28
2017-12-05 06-AM,BTCUSDT,11577.02,11615,11520.01,11600,193.32,2239858.38
2017-12-05 05-AM,BTCUSDT,11500.01,11608.74,11500.01,11577.02,246.63,2850531.72
2017-12-05 04-AM,BTCUSDT,11609.99,11610,11450,11500.01,279.49,3214559.33
2017-12-05 03-AM,BTCUSDT,11521.37,11610,11521.37,11609.99,195.5,2262671.72
2017-12-05 02-AM,BTCUSDT,11501.69,11660,11480,11521.37,256.99,2978275.8
2017-12-05 01-AM,BTCUSDT,11545.04,11600,11500,11501.69,208.68,2410314.01
2017-12-05 12-AM,BTCUSDT,11579,11639.08,11447.68,11545.04,231.54,2678109.09
2017-12-04 11-PM,BTCUSDT,11416.98,11579,11416.95,11579,285.68,3286179.7
2017-12-04 10-PM,BTCUSDT,11400.03,11501,11380,11416.98,237.98,2722309.01
2017-12-04 09-PM,BTCUSDT,11305.21,11500,11305.21,11400.03,172.13,1976099.81
2017-12-04 08-PM,BTCUSDT,11149.25,11462.33,11144.04,11305.21,252.34,2871394.87
2017-12-04 07-PM,BTCUSDT,11160.12,11179.98,11070.04,11149.25,135.3,1507937.55
2017-12-04 06-PM,BTCUSDT,11245.2,11285,11051,11160.12,240.33,2674881.25
2017-12-04 05-PM,BTCUSDT,11239.02,11336,11236.06,11245.2,247.19,2788460.49
2017-12-04 04-PM,BTCUSDT,11301.07,11345,11189.15,11239.02,311.19,3507966.29
2017-12-04 03-PM,BTCUSDT,11366.91,11437,11180,11301.07,242.89,2743151.54
2017-12-04 02-PM,BTCUSDT,11210,11393.99,11134.05,11366.91,233.88,2638491.34
2017-12-04 01-PM,BTCUSDT,11138.45,11250,10802,11200,168.33,1862961.18
2017-12-04 12-PM,BTCUSDT,11120.82,11238.98,11000,11138.45,172.0,1912406.29
